interaction_id,user_id,place_id,type,rating,dwell_sec,timestamp
i_003013,u_0136,p_0001,checkin,,,2025-10-04T05:54:43
i_003014,u_0136,p_0113,click,,297,2025-10-04T06:52:43
i_003015,u_0136,p_0059,view,,37,2025-08-19T07:11:43
i_003016,u_0136,p_0006,view,,281,2025-10-08T10:34:43
i_003017,u_0136,p_0067,click,,71,2025-07-09T03:39:43
i_003018,u_0137,p_0106,view,,298,2025-07-28T13:50:43
i_003019,u_0137,p_0137,click,,435,2025-07-25T03:45:43
i_003020,u_0137,p_0129,click,3.6,159,2025-08-03T07:23:43
i_003021,u_0137,p_0135,click,4.4,306,2025-09-20T05:31:43
i_003022,u_0137,p_0122,view,,35,2025-07-16T14:56:43
i_003023,u_0137,p_0138,view,,85,2025-10-17T20:14:43
i_003024,u_0137,p_0113,view,,258,2025-09-14T16:39:43
i_003025,u_0137,p_0130,view,,54,2025-09-23T09:58:43
i_003026,u_0137,p_0138,checkin,,,2025-10-04T04:35:43
i_003027,u_0137,p_0130,view,,91,2025-08-24T03:20:43
i_003028,u_0137,p_0118,save,4.2,,2025-08-22T20:54:43
i_003029,u_0137,p_0125,click,4.8,92,2025-08-20T14:17:43
i_003030,u_0137,p_0124,save,3.9,,2025-09-24T22:48:43
i_003031,u_0137,p_0121,view,,127,2025-08-06T07:22:43
i_003032,u_0137,p_0131,save,4.4,,2025-09-19T20:01:43
i_003033,u_0137,p_0102,click,,300,2025-10-31T00:53:43
i_003034,u_0137,p_0125,save,,,2025-10-26T20:37:43
i_003035,u_0137,p_0126,view,,323,2025-08-21T09:39:43
i_003036,u_0137,p_0121,view,,20,2025-07-17T15:46:43
i_003037,u_0137,p_0101,view,,140,2025-09-01T17:33:43
i_003038,u_0137,p_0136,click,4.3,165,2025-08-18T06:23:43
i_003039,u_0137,p_0118,click,,156,2025-07-26T22:21:43
i_003040,u_0137,p_0120,view,,217,2025-10-09T10:17:43
i_003041,u_0138,p_0107,click,4.1,88,2025-08-22T12:44:43
i_003042,u_0138,p_0126,view,,188,2025-10-18T02:35:43
i_003043,u_0138,p_0130,view,,214,2025-09-28T19:56:43
i_003044,u_0138,p_0133,click,2.8,266,2025-10-01T12:09:43
i_003045,u_0138,p_0102,save,,,2025-09-28T04:07:43
i_003046,u_0138,p_0132,save,5.0,,2025-09-18T19:50:43
i_003047,u_0138,p_0106,click,,253,2025-10-27T13:35:43
i_003048,u_0138,p_0129,click,,207,2025-07-17T15:54:43
i_003049,u_0138,p_0131,view,,280,2025-10-26T02:49:43
i_003050,u_0138,p_0130,save,4.0,,2025-08-10T17:33:43
i_003051,u_0138,p_0137,view,,323,2025-07-13T08:17:43
i_003052,u_0138,p_0138,view,,236,2025-10-16T02:43:43
i_003053,u_0138,p_0129,checkin,4.3,,2025-08-17T02:24:43
i_003054,u_0138,p_0124,view,,267,2025-10-31T02:38:43
i_003055,u_0138,p_0128,view,,339,2025-09-28T13:48:43
i_003056,u_0138,p_0125,view,,20,2025-07-29T10:25:43
i_003057,u_0138,p_0128,view,,248,2025-08-09T02:07:43
i_003058,u_0138,p_0102,view,,20,2025-11-03T10:54:43
i_003059,u_0138,p_0120,save,5.0,,2025-07-25T16:53:43
i_003060,u_0138,p_0112,save,,,2025-09-16T20:17:43
i_003061,u_0138,p_0106,view,,336,2025-08-03T20:12:43
i_003062,u_0139,p_0105,click,,273,2025-08-14T03:01:43
i_003063,u_0139,p_0115,click,,312,2025-09-06T08:07:43
i_003064,u_0139,p_0119,click,3.9,190,2025-09-07T23:02:43
i_003065,u_0139,p_0103,checkin,4.2,,2025-07-16T08:18:43
i_003066,u_0139,p_0136,view,,143,2025-08-19T14:04:43
i_003067,u_0139,p_0115,view,,178,2025-08-31T17:35:43
i_003068,u_0139,p_0139,view,,163,2025-10-06T05:38:43
i_003069,u_0139,p_0120,view,,298,2025-09-24T08:16:43
i_003070,u_0139,p_0105,click,3.1,176,2025-07-23T19:18:43
i_003071,u_0139,p_0134,view,,121,2025-07-25T02:57:43
i_003072,u_0139,p_0138,click,,170,2025-07-24T19:24:43
i_003073,u_0139,p_0135,click,,228,2025-08-18T15:31:43
i_003074,u_0139,p_0125,view,,115,2025-08-05T05:46:43
i_003075,u_0139,p_0128,view,,290,2025-10-31T17:50:43
i_003076,u_0139,p_0102,save,3.5,,2025-10-19T14:45:43
i_003077,u_0139,p_0131,save,2.7,,2025-08-08T02:24:43
i_003078,u_0139,p_0118,view,,377,2025-08-04T07:29:43
i_003079,u_0139,p_0117,view,,174,2025-10-09T22:02:43
i_003080,u_0139,p_0132,click,4.2,228,2025-08-15T23:06:43
i_003081,u_0139,p_0127,view,,354,2025-07-12T13:08:43
i_003082,u_0139,p_0113,save,,,2025-10-28T12:13:43
i_003083,u_0139,p_0131,view,,216,2025-07-18T01:14:43
i_003084,u_0139,p_0136,view,,186,2025-08-24T04:06:43
i_003085,u_0139,p_0106,save,4.1,,2025-10-12T00:53:43
i_003086,u_0139,p_0118,view,,160,2025-09-22T06:08:43
i_003087,u_0139,p_0120,view,,207,2025-09-01T13:19:43
i_003088,u_0139,p_0126,checkin,,,2025-10-08T14:21:43
i_003089,u_0139,p_0126,click,,253,2025-11-03T03:34:43
i_003090,u_0139,p_0120,click,,210,2025-10-06T11:39:43
i_003091,u_0139,p_0136,click,4.8,164,2025-08-23T11:10:43
i_003092,u_0140,p_0115,view,,186,2025-10-10T21:34:43
i_003093,u_0140,p_0119,view,,243,2025-10-16T13:47:43
i_003094,u_0140,p_0138,view,,301,2025-10-08T10:57:43
i_003095,u_0140,p_0139,view,,186,2025-07-14T09:47:43
i_003096,u_0140,p_0132,view,,134,2025-07-16T08:33:43
i_003097,u_0140,p_0137,view,,342,2025-09-29T00:00:43
i_003098,u_0140,p_0126,view,,233,2025-07-17T05:41:43
i_003099,u_0140,p_0134,view,,165,2025-09-22T07:13:43
i_003100,u_0140,p_0136,view,,186,2025-10-25T11:41:43
i_003101,u_0140,p_0139,click,,201,2025-07-22T21:19:43
i_003102,u_0140,p_0127,click,,143,2025-08-27T23:29:43
i_003103,u_0140,p_0137,checkin,,,2025-08-22T01:37:43
i_003104,u_0140,p_0136,view,,150,2025-09-16T00:05:43
i_003105,u_0140,p_0120,click,3.3,418,2025-10-11T19:23:43
i_003106,u_0140,p_0121,click,,159,2025-10-05T19:47:43
i_003107,u_0140,p_0113,save,4.0,,2025-09-26T01:34:43
i_003108,u_0140,p_0137,save,5.0,,2025-07-23T17:10:43
i_003109,u_0140,p_0139,checkin,,,2025-08-10T23:22:43
i_003110,u_0140,p_0107,save,3.8,,2025-10-30T16:23:43
i_003111,u_0140,p_0123,click,,101,2025-08-05T09:45:43
i_003112,u_0140,p_0136,click,3.5,380,2025-10-03T12:42:43
i_003113,u_0140,p_0133,view,,308,2025-08-25T10:54:43
i_003114,u_0140,p_0135,save,3.3,,2025-09-07T04:06:43
i_003115,u_0140,p_0132,checkin,3.8,,2025-08-28T13:19:43
i_003116,u_0140,p_0132,checkin,,,2025-08-14T16:54:43
i_003117,u_0141,p_0106,save,4.6,,2025-08-09T05:02:43
i_003118,u_0141,p_0101,view,,237,2025-07-08T23:44:43
i_003119,u_0141,p_0120,view,,219,2025-08-08T14:45:43
i_003120,u_0141,p_0131,save,,,2025-09-25T00:09:43
i_003121,u_0141,p_0114,view,,114,2025-08-31T02:27:43
i_003122,u_0141,p_0137,checkin,,,2025-09-05T16:31:43
i_003123,u_0141,p_0101,view,,208,2025-07-18T11:32:43
i_003124,u_0141,p_0118,view,,165,2025-07-23T00:51:43
i_003125,u_0141,p_0121,save,4.2,,2025-08-05T19:53:43
i_003126,u_0141,p_0113,click,4.0,372,2025-10-09T06:23:43
i_003127,u_0141,p_0134,view,,307,2025-08-31T03:39:43
i_003128,u_0141,p_0123,view,,189,2025-11-04T15:29:43
i_003129,u_0141,p_0131,view,,188,2025-08-05T21:50:43
i_003130,u_0141,p_0134,click,,293,2025-07-29T04:15:43
i_003131,u_0141,p_0126,click,,249,2025-10-30T21:56:43
i_003132,u_0141,p_0121,click,3.9,92,2025-08-14T04:24:43
i_003133,u_0141,p_0128,view,,315,2025-08-03T13:43:43
i_003134,u_0141,p_0132,click,,273,2025-07-20T23:34:43
i_003135,u_0141,p_0136,save,4.1,,2025-09-19T05:59:43
i_003136,u_0142,p_0115,view,,34,2025-10-18T05:24:43
i_003137,u_0142,p_0128,click,,264,2025-10-15T01:20:43
i_003138,u_0142,p_0137,view,,302,2025-09-14T00:08:43
i_003139,u_0142,p_0132,checkin,,,2025-09-20T13:51:43
i_003140,u_0142,p_0136,view,,211,2025-10-16T21:51:43
i_003141,u_0142,p_0115,view,,220,2025-07-20T15:19:43
i_003142,u_0142,p_0124,save,3.7,,2025-07-10T02:18:43
i_003143,u_0142,p_0131,view,,203,2025-08-24T14:34:43
i_003144,u_0142,p_0126,save,4.2,,2025-07-20T22:07:43
i_003145,u_0142,p_0136,view,,54,2025-09-23T06:33:43
i_003146,u_0142,p_0132,view,,223,2025-07-21T14:36:43
i_003147,u_0142,p_0123,view,,207,2025-08-04T19:17:43
i_003148,u_0142,p_0138,save,,,2025-10-14T04:19:43
i_003149,u_0142,p_0113,click,5.0,341,2025-08-24T03:15:43
i_003150,u_0142,p_0136,save,4.1,,2025-07-19T17:02:43
i_003151,u_0142,p_0119,save,3.5,,2025-10-22T01:09:43
i_003152,u_0142,p_0135,save,,,2025-07-17T09:57:43
i_003153,u_0142,p_0130,view,,285,2025-08-24T09:03:43
i_003154,u_0142,p_0132,view,,277,2025-10-28T08:02:43
i_003155,u_0142,p_0130,save,,,2025-08-10T16:18:43
i_003156,u_0142,p_0124,view,,386,2025-09-12T16:09:43
i_003157,u_0142,p_0106,click,4.6,297,2025-08-01T19:42:43
i_003158,u_0142,p_0109,view,,370,2025-09-09T08:36:43
i_003159,u_0142,p_0132,click,,261,2025-07-14T18:18:43
i_003160,u_0142,p_0131,click,,184,2025-11-02T13:46:43
i_003161,u_0142,p_0117,click,,144,2025-10-15T10:10:43
i_003162,u_0142,p_0107,view,,124,2025-07-30T05:46:43
i_003163,u_0142,p_0125,click,4.7,290,2025-07-24T17:16:43
i_003164,u_0143,p_0138,view,,330,2025-10-14T09:18:43
i_003165,u_0143,p_0107,click,3.6,227,2025-08-02T01:53:43
i_003166,u_0143,p_0102,save,3.9,,2025-10-31T12:33:43
i_003167,u_0143,p_0107,view,,260,2025-09-18T12:08:43
i_003168,u_0143,p_0121,click,3.8,66,2025-10-06T07:44:43
i_003169,u_0143,p_0125,click,3.3,144,2025-11-03T08:21:43
i_003170,u_0143,p_0113,click,3.8,214,2025-09-07T07:56:43
i_003171,u_0143,p_0125,click,,301,2025-09-07T09:53:43
i_003172,u_0143,p_0137,view,,328,2025-08-06T17:24:43
i_003173,u_0143,p_0101,view,,280,2025-10-23T04:55:43
i_003174,u_0143,p_0114,view,,219,2025-07-15T22:22:43
i_003175,u_0143,p_0129,save,4.0,,2025-07-08T04:47:43
i_003176,u_0143,p_0132,view,,108,2025-10-27T13:17:43
i_003177,u_0143,p_0101,checkin,3.9,,2025-08-04T19:01:43
i_003178,u_0143,p_0137,click,,286,2025-09-06T04:57:43
i_003179,u_0143,p_0133,view,,35,2025-07-14T10:18:43
i_003180,u_0143,p_0137,view,,363,2025-09-21T14:18:43
i_003181,u_0143,p_0106,view,,279,2025-10-15T04:05:43
i_003182,u_0144,p_0106,view,,353,2025-09-07T20:49:43
i_003183,u_0144,p_0129,click,3.9,255,2025-08-11T06:22:43
i_003184,u_0144,p_0138,click,4.5,327,2025-10-01T15:03:43
i_003185,u_0144,p_0102,save,4.3,,2025-10-18T11:07:43
i_003186,u_0144,p_0124,view,,295,2025-08-19T11:50:43
i_003187,u_0144,p_0120,save,,,2025-09-04T09:46:43
i_003188,u_0144,p_0123,view,,195,2025-09-15T05:15:43
i_003189,u_0144,p_0120,view,,277,2025-09-12T09:32:43
i_003190,u_0144,p_0137,checkin,4.5,,2025-09-26T13:38:43
i_003191,u_0144,p_0128,click,4.7,321,2025-07-22T20:47:43
i_003192,u_0144,p_0115,view,,318,2025-08-05T14:34:43
i_003193,u_0144,p_0138,view,,322,2025-09-11T18:17:43
i_003194,u_0144,p_0130,view,,288,2025-10-10T12:02:43
i_003195,u_0144,p_0131,view,,216,2025-09-02T20:44:43
i_003196,u_0144,p_0136,view,,169,2025-08-06T07:11:43
i_003197,u_0144,p_0105,checkin,2.2,,2025-10-26T14:26:43
i_003198,u_0144,p_0131,view,,179,2025-09-23T02:39:43
i_003199,u_0144,p_0136,save,4.3,,2025-10-09T00:30:43
i_003200,u_0145,p_0136,click,5.0,296,2025-10-08T08:53:43
i_003201,u_0145,p_0131,view,,144,2025-09-08T12:15:43
i_003202,u_0145,p_0123,save,,,2025-07-17T07:14:43
i_003203,u_0145,p_0119,click,,198,2025-09-24T07:35:43
i_003204,u_0145,p_0120,view,,379,2025-09-03T13:42:43
i_003205,u_0145,p_0139,click,4.0,158,2025-09-16T05:36:43
i_003206,u_0145,p_0127,view,,252,2025-08-23T22:22:43
i_003207,u_0145,p_0132,save,,,2025-10-09T15:10:43
i_003208,u_0145,p_0119,save,,,2025-10-15T00:30:43
i_003209,u_0145,p_0122,view,,87,2025-07-26T01:42:43
i_003210,u_0145,p_0125,click,2.4,191,2025-10-17T12:30:43
i_003211,u_0145,p_0106,view,,269,2025-09-24T11:25:43
i_003212,u_0145,p_0127,view,,222,2025-08-25T01:01:43
i_003213,u_0145,p_0106,view,,249,2025-09-26T00:06:43
i_003214,u_0145,p_0137,view,,308,2025-09-22T06:45:43
i_003215,u_0145,p_0134,view,,182,2025-10-07T01:52:43
i_003216,u_0145,p_0127,view,,169,2025-07-14T00:47:43
i_003217,u_0146,p_0128,view,,221,2025-11-05T04:25:43
i_003218,u_0146,p_0138,view,,373,2025-08-10T21:26:43
i_003219,u_0146,p_0138,view,,61,2025-08-29T17:40:43
i_003220,u_0146,p_0107,checkin,,,2025-10-28T00:11:43
i_003221,u_0146,p_0133,view,,173,2025-07-25T18:49:43
i_003222,u_0146,p_0122,view,,131,2025-07-19T23:22:43
i_003223,u_0146,p_0132,view,,234,2025-09-19T12:11:43
i_003224,u_0146,p_0138,save,5.0,,2025-08-08T08:43:43
i_003225,u_0146,p_0135,save,3.6,,2025-10-30T08:48:43
i_003226,u_0146,p_0124,view,,219,2025-08-26T13:14:43
i_003227,u_0146,p_0102,save,,,2025-07-24T19:38:43
i_003228,u_0146,p_0115,view,,169,2025-08-24T04:40:43
i_003229,u_0146,p_0115,save,3.6,,2025-07-17T13:34:43
i_003230,u_0146,p_0137,view,,268,2025-09-23T05:37:43
i_003231,u_0146,p_0132,checkin,3.9,,2025-09-20T11:52:43
i_003232,u_0146,p_0120,click,,392,2025-08-13T22:22:43
i_003233,u_0146,p_0126,view,,292,2025-09-25T19:15:43
i_003234,u_0146,p_0106,view,,306,2025-07-27T22:29:43
i_003235,u_0146,p_0128,view,,125,2025-08-09T15:48:43
i_003236,u_0146,p_0137,view,,320,2025-10-02T04:20:43
i_003237,u_0146,p_0130,checkin,4.5,,2025-10-31T05:05:43
i_003238,u_0146,p_0129,view,,199,2025-10-22T19:32:43
i_003239,u_0146,p_0106,checkin,5.0,,2025-08-17T22:15:43
i_003240,u_0146,p_0134,click,,193,2025-08-06T19:39:43
i_003241,u_0146,p_0136,view,,172,2025-07-13T10:53:43
i_003242,u_0146,p_0102,click,3.3,99,2025-08-12T15:39:43
i_003243,u_0146,p_0135,save,,,2025-10-14T05:15:43
i_003244,u_0146,p_0123,click,,326,2025-07-11T13:58:43
i_003245,u_0147,p_0136,view,,283,2025-07-25T22:29:43
i_003246,u_0147,p_0102,save,3.6,,2025-08-10T19:27:43
i_003247,u_0147,p_0135,click,3.0,207,2025-08-23T13:08:43
i_003248,u_0147,p_0121,view,,155,2025-08-24T19:39:43
i_003249,u_0147,p_0127,save,3.2,,2025-10-06T05:49:43
i_003250,u_0147,p_0134,view,,73,2025-10-09T04:46:43
i_003251,u_0147,p_0135,click,3.8,145,2025-07-09T08:50:43
i_003252,u_0147,p_0132,checkin,,,2025-07-19T12:43:43
i_003253,u_0147,p_0130,save,,,2025-08-24T01:03:43
i_003254,u_0147,p_0134,view,,164,2025-08-08T21:39:43
i_003255,u_0147,p_0131,checkin,,,2025-07-23T18:51:43
i_003256,u_0147,p_0127,click,3.9,105,2025-07-16T19:18:43
i_003257,u_0147,p_0122,save,,,2025-10-20T20:50:43
i_003258,u_0147,p_0107,save,,,2025-08-16T02:45:43
i_003259,u_0147,p_0113,click,4.3,207,2025-08-11T15:20:43
i_003260,u_0147,p_0122,click,,135,2025-09-03T05:02:43
i_003261,u_0147,p_0107,click,,99,2025-07-29T17:57:43
i_003262,u_0147,p_0132,click,,283,2025-07-09T03:01:43
i_003263,u_0147,p_0132,save,,,2025-09-14T15:25:43
i_003264,u_0147,p_0133,checkin,,,2025-07-18T13:43:43
i_003265,u_0147,p_0126,view,,307,2025-08-09T07:45:43
i_003266,u_0147,p_0106,view,,394,2025-10-21T21:44:43
i_003267,u_0147,p_0138,checkin,,,2025-09-14T19:55:43
i_003268,u_0147,p_0132,view,,264,2025-08-31T23:54:43
i_003269,u_0147,p_0128,checkin,3.2,,2025-09-14T16:28:43
i_003270,u_0147,p_0115,view,,79,2025-10-04T19:42:43
i_003271,u_0147,p_0106,click,,245,2025-10-14T23:00:43
i_003272,u_0148,p_0107,view,,104,2025-10-09T06:58:43
i_003273,u_0148,p_0101,view,,265,2025-07-24T17:40:43
i_003274,u_0148,p_0137,click,4.0,302,2025-09-27T06:19:43
i_003275,u_0148,p_0131,view,,99,2025-10-31T09:35:43
i_003276,u_0148,p_0120,view,,245,2025-10-09T22:51:43
i_003277,u_0148,p_0101,click,,237,2025-10-10T13:46:43
i_003278,u_0148,p_0134,save,,,2025-07-31T23:34:43
i_003279,u_0148,p_0106,view,,209,2025-10-28T07:55:43
i_003280,u_0148,p_0132,view,,141,2025-10-10T10:29:43
i_003281,u_0148,p_0127,click,3.9,261,2025-10-10T01:31:43
i_003282,u_0148,p_0132,view,,279,2025-08-04T20:07:43
i_003283,u_0148,p_0139,save,,,2025-10-08T04:54:43
i_003284,u_0148,p_0132,click,,232,2025-10-21T20:03:43
i_003285,u_0148,p_0102,click,,95,2025-08-25T07:53:43
i_003286,u_0148,p_0127,view,,238,2025-08-14T07:57:43
i_003287,u_0148,p_0129,view,,262,2025-08-30T16:50:43
i_003288,u_0148,p_0137,view,,408,2025-11-04T17:57:43
i_003289,u_0148,p_0131,click,4.2,207,2025-09-06T11:12:43
i_003290,u_0148,p_0115,view,,241,2025-08-24T10:23:43
i_003291,u_0148,p_0137,save,5.0,,2025-08-01T17:57:43
i_003292,u_0148,p_0119,view,,203,2025-08-11T00:43:43
i_003293,u_0148,p_0107,view,,291,2025-07-21T11:06:43
i_003294,u_0148,p_0105,save,,,2025-10-10T10:40:43
i_003295,u_0148,p_0128,view,,147,2025-10-21T04:40:43
i_003296,u_0148,p_0128,view,,140,2025-09-04T12:26:43
i_003297,u_0148,p_0137,save,,,2025-10-29T14:49:43
i_003298,u_0149,p_0120,click,5.0,303,2025-08-23T13:09:43
i_003299,u_0149,p_0116,view,,167,2025-11-03T02:46:43
i_003300,u_0149,p_0113,click,3.3,289,2025-07-29T18:14:43
i_003301,u_0149,p_0135,save,,,2025-09-11T16:04:43
i_003302,u_0149,p_0138,checkin,,,2025-07-09T13:52:43
i_003303,u_0149,p_0113,click,3.0,183,2025-10-28T08:40:43
i_003304,u_0149,p_0123,view,,212,2025-09-14T08:56:43
i_003305,u_0149,p_0132,click,5.0,260,2025-10-05T22:09:43
i_003306,u_0149,p_0128,click,,212,2025-07-08T22:45:43
i_003307,u_0149,p_0136,view,,258,2025-10-11T21:15:43
i_003308,u_0149,p_0134,click,,237,2025-07-26T07:30:43
i_003309,u_0149,p_0134,click,5.0,171,2025-10-30T04:57:43
i_003310,u_0149,p_0121,view,,225,2025-07-30T00:35:43
i_003311,u_0149,p_0134,checkin,4.0,,2025-10-14T08:13:43
i_003312,u_0149,p_0132,view,,170,2025-10-08T10:57:43
i_003313,u_0149,p_0126,click,4.5,394,2025-08-10T01:20:43
i_003314,u_0149,p_0103,checkin,,,2025-08-06T22:00:43
i_003315,u_0149,p_0128,view,,290,2025-10-31T07:30:43
i_003316,u_0149,p_0136,save,4.3,,2025-10-12T17:10:43
i_003317,u_0149,p_0133,view,,151,2025-07-19T00:45:43
i_003318,u_0149,p_0133,save,4.6,,2025-10-01T12:30:43
i_003319,u_0149,p_0127,click,3.5,166,2025-08-01T06:31:43
i_003320,u_0149,p_0125,save,3.8,,2025-08-13T13:28:43
i_003321,u_0149,p_0121,click,3.7,191,2025-10-30T15:44:43
i_003322,u_0149,p_0120,checkin,4.3,,2025-10-07T11:09:43
i_003323,u_0149,p_0122,view,,416,2025-09-08T14:57:43
i_003324,u_0149,p_0122,view,,266,2025-07-20T18:03:43
i_003325,u_0149,p_0132,view,,109,2025-08-22T04:51:43
i_003326,u_0150,p_0125,view,,143,2025-09-05T11:01:43
i_003327,u_0150,p_0125,view,,206,2025-10-10T09:06:43
i_003328,u_0150,p_0116,view,,190,2025-11-04T07:20:43
i_003329,u_0150,p_0121,view,,89,2025-10-15T04:33:43
i_003330,u_0150,p_0119,view,,160,2025-10-06T04:49:43
i_003331,u_0150,p_0114,view,,333,2025-10-03T06:43:43
i_003332,u_0150,p_0106,view,,196,2025-09-24T04:13:43
i_003333,u_0150,p_0126,view,,205,2025-08-04T17:10:43
i_003334,u_0150,p_0135,save,3.8,,2025-10-15T09:28:43
i_003335,u_0150,p_0106,click,4.5,294,2025-10-13T23:12:43
i_003336,u_0150,p_0137,save,,,2025-08-05T11:24:43
i_003337,u_0150,p_0137,click,4.8,335,2025-08-12T09:09:43
i_003338,u_0150,p_0104,view,,244,2025-08-26T13:17:43
i_003339,u_0150,p_0137,save,4.5,,2025-10-05T12:39:43
i_003340,u_0150,p_0120,click,3.9,227,2025-07-16T23:13:43
i_003341,u_0151,p_0129,view,,158,2025-10-30T15:39:43
i_003342,u_0151,p_0121,view,,149,2025-08-03T15:52:43
i_003343,u_0151,p_0123,save,,,2025-09-01T23:41:43
i_003344,u_0151,p_0101,view,,237,2025-07-08T05:34:43
i_003345,u_0151,p_0101,view,,265,2025-09-09T09:50:43
i_003346,u_0151,p_0126,view,,451,2025-10-24T18:52:43
i_003347,u_0151,p_0135,view,,139,2025-10-26T17:09:43
i_003348,u_0151,p_0126,view,,266,2025-09-15T03:08:43
i_003349,u_0151,p_0129,view,,204,2025-10-02T05:25:43
i_003350,u_0151,p_0102,view,,176,2025-10-13T16:18:43
i_003351,u_0151,p_0102,view,,285,2025-08-08T07:48:43
i_003352,u_0151,p_0139,view,,145,2025-08-18T17:56:43
i_003353,u_0151,p_0138,view,,186,2025-07-27T05:49:43
i_003354,u_0151,p_0129,view,,159,2025-10-08T21:43:43
i_003355,u_0151,p_0117,click,4.6,238,2025-10-07T15:36:43
i_003356,u_0151,p_0135,checkin,4.1,,2025-08-28T23:54:43
i_003357,u_0151,p_0126,view,,272,2025-08-13T15:40:43
i_003358,u_0151,p_0138,checkin,4.5,,2025-09-02T18:50:43
i_003359,u_0151,p_0126,click,4.2,416,2025-09-08T04:20:43
i_003360,u_0151,p_0120,save,4.8,,2025-10-21T04:18:43
i_003361,u_0151,p_0130,click,,149,2025-10-28T11:14:43
i_003362,u_0151,p_0106,checkin,,,2025-08-29T16:36:43
i_003363,u_0151,p_0116,view,,102,2025-08-22T19:52:43
i_003364,u_0151,p_0136,view,,190,2025-08-23T03:14:43
i_003365,u_0151,p_0134,checkin,3.1,,2025-10-19T04:31:43
i_003366,u_0151,p_0133,view,,105,2025-08-02T12:04:43
i_003367,u_0151,p_0124,click,3.9,266,2025-08-04T08:31:43
i_003368,u_0152,p_0136,view,,174,2025-08-22T15:08:43
i_003369,u_0152,p_0138,view,,286,2025-07-28T10:11:43
i_003370,u_0152,p_0137,checkin,,,2025-10-25T04:29:43
i_003371,u_0152,p_0132,click,,376,2025-10-06T16:19:43
i_003372,u_0152,p_0131,view,,291,2025-08-09T16:20:43
i_003373,u_0152,p_0106,click,4.5,384,2025-11-05T04:04:43
i_003374,u_0152,p_0133,click,3.9,218,2025-09-01T11:00:43
i_003375,u_0152,p_0137,view,,437,2025-07-18T04:58:43
i_003376,u_0152,p_0138,save,,,2025-11-01T22:56:43
i_003377,u_0152,p_0117,save,4.1,,2025-09-20T01:18:43
i_003378,u_0152,p_0126,view,,324,2025-08-03T05:25:43
i_003379,u_0152,p_0137,save,4.8,,2025-10-24T05:15:43
i_003380,u_0152,p_0129,view,,282,2025-08-05T20:00:43
i_003381,u_0152,p_0138,view,,239,2025-09-02T18:25:43
i_003382,u_0152,p_0128,save,4.7,,2025-09-23T16:14:43
i_003383,u_0152,p_0138,view,,257,2025-08-16T00:46:43
i_003384,u_0152,p_0139,view,,78,2025-10-11T09:28:43
i_003385,u_0152,p_0125,save,2.9,,2025-09-29T07:27:43
i_003386,u_0152,p_0113,click,3.1,211,2025-10-30T20:49:43
i_003387,u_0152,p_0139,save,2.3,,2025-10-26T00:22:43
i_003388,u_0152,p_0126,view,,211,2025-08-11T12:58:43
i_003389,u_0152,p_0106,click,4.1,245,2025-07-29T21:03:43
i_003390,u_0152,p_0122,view,,64,2025-07-15T08:18:43
i_003391,u_0152,p_0128,save,,,2025-09-26T16:29:43
i_003392,u_0153,p_0120,view,,278,2025-08-04T14:24:43
i_003393,u_0153,p_0123,view,,313,2025-07-14T15:09:43
i_003394,u_0153,p_0121,save,3.3,,2025-09-02T00:16:43
i_003395,u_0153,p_0126,save,4.2,,2025-10-04T01:24:43
i_003396,u_0153,p_0101,view,,342,2025-10-05T06:58:43
i_003397,u_0153,p_0128,click,5.0,230,2025-08-03T08:52:43
i_003398,u_0153,p_0133,click,3.6,298,2025-11-02T05:15:43
i_003399,u_0153,p_0138,checkin,3.4,,2025-10-16T00:45:43
i_003400,u_0153,p_0124,view,,316,2025-08-13T04:43:43
i_003401,u_0153,p_0135,save,4.4,,2025-11-02T02:51:43
i_003402,u_0153,p_0115,checkin,,,2025-10-17T10:51:43
i_003403,u_0153,p_0136,checkin,4.8,,2025-08-02T19:26:43
i_003404,u_0153,p_0132,view,,191,2025-10-28T05:39:43
i_003405,u_0153,p_0134,save,4.3,,2025-08-23T10:20:43
i_003406,u_0153,p_0126,view,,456,2025-07-11T10:45:43
i_003407,u_0153,p_0126,view,,236,2025-07-23T21:05:43
i_003408,u_0153,p_0101,view,,315,2025-08-25T22:16:43
i_003409,u_0153,p_0124,view,,338,2025-07-08T01:24:43
i_003410,u_0153,p_0129,view,,219,2025-07-14T19:28:43
i_003411,u_0154,p_0131,checkin,,,2025-08-18T01:23:43
i_003412,u_0154,p_0124,view,,203,2025-09-06T18:10:43
i_003413,u_0154,p_0139,click,,20,2025-10-12T03:23:43
i_003414,u_0154,p_0104,click,3.3,146,2025-08-31T12:45:43
i_003415,u_0154,p_0125,view,,111,2025-08-17T01:39:43
i_003416,u_0154,p_0136,view,,354,2025-07-30T13:15:43
i_003417,u_0154,p_0106,view,,254,2025-10-31T12:26:43
i_003418,u_0154,p_0102,click,3.4,343,2025-07-19T19:53:43
i_003419,u_0154,p_0128,click,3.7,291,2025-07-15T21:25:43
i_003420,u_0154,p_0132,save,,,2025-07-31T08:43:43
i_003421,u_0154,p_0137,save,5.0,,2025-10-07T22:33:43
i_003422,u_0154,p_0131,click,4.9,265,2025-10-15T23:59:43
i_003423,u_0154,p_0106,view,,389,2025-10-09T01:09:43
i_003424,u_0154,p_0131,click,4.4,334,2025-08-23T06:39:43
i_003425,u_0154,p_0113,view,,115,2025-09-24T12:20:43
